Tw_K,P_bar,Bg,Bc
2875,0.00569792,0.0,2.080320e-01
2900,0.00569792,0.0,2.178430e-01
2925,0.00569792,0.0,2.306000e-01
2950,0.00569792,0.0,2.472230e-01
2975,0.00569792,0.0,2.689560e-01
3000,0.00569792,0.0,2.975090e-01
3025,0.00569792,0.0,3.352870e-01
3050,0.00569792,0.0,3.857700e-01
3075,0.00569792,0.0,4.541830e-01
3100,0.00569792,0.0,5.487400e-01
3125,0.00569792,0.0,6.831460e-01
3150,0.00569792,0.0,8.821220e-01
3175,0.00569792,0.0,1.195300e+00
3200,0.00569792,0.0,1.739080e+00
3225,0.00569792,0.0,2.864990e+00
3250,0.00569792,0.0,6.336770e+00
3275,0.00569792,0.0,2.000000e+02
3300,0.00569792,0.0,2.000000e+02
3325,0.00569792,0.0,2.000000e+02
3350,0.00569792,0.0,2.000000e+02
3375,0.00569792,0.0,2.000000e+02
3400,0.00569792,0.0,2.000000e+02
3425,0.00569792,0.0,2.000000e+02
3450,0.00569792,0.0,2.000000e+02
3475,0.00569792,0.0,2.000000e+02
3500,0.00569792,0.0,2.000000e+02
3525,0.00569792,0.0,2.000000e+02
3550,0.00569792,0.0,2.000000e+02
3575,0.00569792,0.0,2.000000e+02
3600,0.00569792,0.0,2.000000e+02
3625,0.00569792,0.0,2.000000e+02
3650,0.00569792,0.0,2.000000e+02
3675,0.00569792,0.0,2.000000e+02
3700,0.00569792,0.0,2.000000e+02
3725,0.00569792,0.0,2.000000e+02
3750,0.00569792,0.0,2.000000e+02
3775,0.00569792,0.0,2.000000e+02
3800,0.00569792,0.0,2.000000e+02
3825,0.00569792,0.0,2.000000e+02
3850,0.00569792,0.0,2.000000e+02
3875,0.00569792,0.0,2.000000e+02
3900,0.00569792,0.0,2.000000e+02
3925,0.00569792,0.0,2.000000e+02
3950,0.00569792,0.0,2.000000e+02
3975,0.00569792,0.0,2.000000e+02
4000,0.00569792,0.0,2.000000e+02
4025,0.00569792,0.0,2.000000e+02
4050,0.00569792,0.0,2.000000e+02
4075,0.00569792,0.0,2.000000e+02
4100,0.00569792,0.0,2.000000e+02
4125,0.00569792,0.0,2.000000e+02
4150,0.00569792,0.0,2.000000e+02
4175,0.00569792,0.0,2.000000e+02
4200,0.00569792,0.0,2.000000e+02
4225,0.00569792,0.0,2.000000e+02
4250,0.00569792,0.0,2.000000e+02
4275,0.00569792,0.0,2.000000e+02
4300,0.00569792,0.0,2.000000e+02
4325,0.00569792,0.0,2.000000e+02
4350,0.00569792,0.0,2.000000e+02
4375,0.00569792,0.0,2.000000e+02
4400,0.00569792,0.0,2.000000e+02
4425,0.00569792,0.0,2.000000e+02
4450,0.00569792,0.0,2.000000e+02
4475,0.00569792,0.0,2.000000e+02
4500,0.00569792,0.0,2.000000e+02
4525,0.00569792,0.0,2.000000e+02
4550,0.00569792,0.0,2.000000e+02
4575,0.00569792,0.0,2.000000e+02
4600,0.00569792,0.0,2.000000e+02
4625,0.00569792,0.0,2.000000e+02
4650,0.00569792,0.0,2.000000e+02
4675,0.00569792,0.0,2.000000e+02
4700,0.00569792,0.0,2.000000e+02
4725,0.00569792,0.0,2.000000e+02
4750,0.00569792,0.0,2.000000e+02
4775,0.00569792,0.0,2.000000e+02
4800,0.00569792,0.0,2.000000e+02
4825,0.00569792,0.0,2.000000e+02
4850,0.00569792,0.0,2.000000e+02
4875,0.00569792,0.0,2.000000e+02
4900,0.00569792,0.0,2.000000e+02
4925,0.00569792,0.0,2.000000e+02
4950,0.00569792,0.0,2.000000e+02
4975,0.00569792,0.0,2.000000e+02
5000,0.00569792,0.0,2.000000e+02
300,0.0101325,0.0,8.742740e-02
325,0.0101325,0.0,8.742740e-02
350,0.0101325,0.0,8.742740e-02
375,0.0101325,0.0,8.742740e-02
400,0.0101325,0.0,8.742760e-02
425,0.0101325,0.0,8.742840e-02
450,0.0101325,0.0,8.743120e-02
475,0.0101325,0.0,8.744030e-02
500,0.0101325,0.0,8.746620e-02
525,0.0101325,0.0,8.753210e-02
550,0.0101325,0.0,8.768580e-02
575,0.0101325,0.0,8.801610e-02
600,0.0101325,0.0,8.867750e-02
625,0.0101325,0.0,8.991850e-02
650,0.0101325,0.0,9.210920e-02
675,0.0101325,0.0,9.575030e-02
700,0.0101325,0.0,1.014280e-01
725,0.0101325,0.0,1.096580e-01
750,0.0101325,0.0,1.205450e-01
775,0.0101325,0.0,1.333250e-01
800,0.0101325,0.0,1.461720e-01
825,0.0101325,0.0,1.569380e-01
850,0.0101325,0.0,1.644860e-01
875,0.0101325,0.0,1.690950e-01
900,0.0101325,0.0,1.716880e-01
925,0.0101325,0.0,1.730970e-01
950,0.0101325,0.0,1.738600e-01
975,0.0101325,0.0,1.742790e-01
1000,0.0101325,0.0,1.745130e-01
1025,0.0101325,0.0,1.746470e-01
1050,0.0101325,0.0,1.747250e-01
1075,0.0101325,0.0,1.747720e-01
1100,0.0101325,0.0,1.748010e-01
1125,0.0101325,0.0,1.748190e-01
1150,0.0101325,0.0,1.748310e-01
1175,0.0101325,0.0,1.748380e-01
1200,0.0101325,0.0,1.748430e-01
1225,0.0101325,0.0,1.748470e-01
1250,0.0101325,0.0,1.748490e-01
1275,0.0101325,0.0,1.748510e-01
1300,0.0101325,0.0,1.748520e-01
1325,0.0101325,0.0,1.748520e-01
1350,0.0101325,0.0,1.748530e-01
1375,0.0101325,0.0,1.748530e-01
1400,0.0101325,0.0,1.748540e-01
1425,0.0101325,0.0,1.748540e-01
1450,0.0101325,0.0,1.748540e-01
1475,0.0101325,0.0,1.748540e-01
1500,0.0101325,0.0,1.748540e-01
1525,0.0101325,0.0,1.748540e-01
1550,0.0101325,0.0,1.748550e-01
1575,0.0101325,0.0,1.748550e-01
1600,0.0101325,0.0,1.748550e-01
1625,0.0101325,0.0,1.748550e-01
1650,0.0101325,0.0,1.748550e-01
1675,0.0101325,0.0,1.748550e-01
1700,0.0101325,0.0,1.748550e-01
1725,0.0101325,0.0,1.748550e-01
1750,0.0101325,0.0,1.748550e-01
1775,0.0101325,0.0,1.748550e-01
1800,0.0101325,0.0,1.748550e-01
1825,0.0101325,0.0,1.748550e-01
1850,0.0101325,0.0,1.748550e-01
1875,0.0101325,0.0,1.748550e-01
1900,0.0101325,0.0,1.748550e-01
1925,0.0101325,0.0,1.748560e-01
1950,0.0101325,0.0,1.748560e-01
1975,0.0101325,0.0,1.748570e-01
2000,0.0101325,0.0,1.748570e-01
2025,0.0101325,0.0,1.748580e-01
2050,0.0101325,0.0,1.748600e-01
2075,0.0101325,0.0,1.748610e-01
2100,0.0101325,0.0,1.748640e-01
2125,0.0101325,0.0,1.748670e-01
2150,0.0101325,0.0,1.748710e-01
2175,0.0101325,0.0,1.748760e-01
2200,0.0101325,0.0,1.748820e-01
2225,0.0101325,0.0,1.748910e-01
2250,0.0101325,0.0,1.749010e-01
2275,0.0101325,0.0,1.749150e-01
2300,0.0101325,0.0,1.749330e-01
2325,0.0101325,0.0,1.749550e-01
2350,0.0101325,0.0,1.749830e-01
2375,0.0101325,0.0,1.750190e-01
2400,0.0101325,0.0,1.750640e-01
2425,0.0101325,0.0,1.751210e-01
2450,0.0101325,0.0,1.751920e-01
2475,0.0101325,0.0,1.752830e-01
2500,0.0101325,0.0,1.753970e-01
2525,0.0101325,0.0,1.755410e-01
2550,0.0101325,0.0,1.757230e-01
2575,0.0101325,0.0,1.759540e-01
2600,0.0101325,0.0,1.762480e-01
2625,0.0101325,0.0,1.766210e-01
2650,0.0101325,0.0,1.770970e-01
2675,0.0101325,0.0,1.777040e-01
2700,0.0101325,0.0,1.784800e-01
2725,0.0101325,0.0,1.794740e-01
2750,0.0101325,0.0,1.807470e-01
2775,0.0101325,0.0,1.823790e-01
2800,0.0101325,0.0,1.844740e-01
2825,0.0101325,0.0,1.871610e-01
2850,0.0101325,0.0,1.906120e-01
2875,0.0101325,0.0,1.950420e-01
2900,0.0101325,0.0,2.007320e-01
2925,0.0101325,0.0,2.080420e-01
2950,0.0101325,0.0,2.174400e-01
2975,0.0101325,0.0,2.295370e-01
3000,0.0101325,0.0,2.451360e-01
3025,0.0101325,0.0,2.653090e-01
3050,0.0101325,0.0,2.915080e-01
3075,0.0101325,0.0,3.257390e-01
3100,0.0101325,0.0,3.708410e-01
3125,0.0101325,0.0,4.309710e-01
3150,0.0101325,0.0,5.124540e-01
3175,0.0101325,0.0,6.254170e-01
3200,0.0101325,0.0,7.871600e-01
3225,0.0101325,0.0,1.029900e+00
3250,0.0101325,0.0,1.421290e+00
3275,0.0101325,0.0,2.131340e+00
3300,0.0101325,0.0,3.741030e+00
3325,0.0101325,0.0,1.028050e+01
3350,0.0101325,0.0,2.000000e+02
3375,0.0101325,0.0,2.000000e+02
3400,0.0101325,0.0,2.000000e+02
3425,0.0101325,0.0,2.000000e+02
3450,0.0101325,0.0,2.000000e+02
3475,0.0101325,0.0,2.000000e+02
3500,0.0101325,0.0,2.000000e+02
3525,0.0101325,0.0,2.000000e+02
3550,0.0101325,0.0,2.000000e+02
3575,0.0101325,0.0,2.000000e+02
3600,0.0101325,0.0,2.000000e+02
3625,0.0101325,0.0,2.000000e+02
3650,0.0101325,0.0,2.000000e+02
3675,0.0101325,0.0,2.000000e+02
3700,0.0101325,0.0,2.000000e+02
3725,0.0101325,0.0,2.000000e+02
3750,0.0101325,0.0,2.000000e+02
3775,0.0101325,0.0,2.000000e+02
3800,0.0101325,0.0,2.000000e+02
3825,0.0101325,0.0,2.000000e+02
3850,0.0101325,0.0,2.000000e+02
3875,0.0101325,0.0,2.000000e+02
3900,0.0101325,0.0,2.000000e+02
3925,0.0101325,0.0,2.000000e+02
3950,0.0101325,0.0,2.000000e+02
3975,0.0101325,0.0,2.000000e+02
4000,0.0101325,0.0,2.000000e+02
4025,0.0101325,0.0,2.000000e+02
4050,0.0101325,0.0,2.000000e+02
4075,0.0101325,0.0,2.000000e+02
4100,0.0101325,0.0,2.000000e+02
4125,0.0101325,0.0,2.000000e+02
4150,0.0101325,0.0,2.000000e+02
4175,0.0101325,0.0,2.000000e+02
4200,0.0101325,0.0,2.000000e+02
4225,0.0101325,0.0,2.000000e+02
4250,0.0101325,0.0,2.000000e+02
4275,0.0101325,0.0,2.000000e+02
4300,0.0101325,0.0,2.000000e+02
4325,0.0101325,0.0,2.000000e+02
4350,0.0101325,0.0,2.000000e+02
4375,0.0101325,0.0,2.000000e+02
4400,0.0101325,0.0,2.000000e+02
4425,0.0101325,0.0,2.000000e+02
4450,0.0101325,0.0,2.000000e+02
4475,0.0101325,0.0,2.000000e+02
4500,0.0101325,0.0,2.000000e+02
4525,0.0101325,0.0,2.000000e+02
4550,0.0101325,0.0,2.000000e+02
4575,0.0101325,0.0,2.000000e+02
4600,0.0101325,0.0,2.000000e+02
4625,0.0101325,0.0,2.000000e+02
4650,0.0101325,0.0,2.000000e+02
4675,0.0101325,0.0,2.000000e+02
4700,0.0101325,0.0,2.000000e+02
4725,0.0101325,0.0,2.000000e+02
4750,0.0101325,0.0,2.000000e+02
4775,0.0101325,0.0,2.000000e+02
4800,0.0101325,0.0,2.000000e+02
4825,0.0101325,0.0,2.000000e+02
4850,0.0101325,0.0,2.000000e+02
4875,0.0101325,0.0,2.000000e+02
4900,0.0101325,0.0,2.000000e+02
4925,0.0101325,0.0,2.000000e+02
4950,0.0101325,0.0,2.000000e+02
4975,0.0101325,0.0,2.000000e+02
5000,0.0101325,0.0,2.000000e+02
300,0.0180184,0.0,8.742740e-02
325,0.0180184,0.0,8.742740e-02
350,0.0180184,0.0,8.742740e-02
375,0.0180184,0.0,8.742740e-02
400,0.0180184,0.0,8.742760e-02
425,0.0180184,0.0,8.742810e-02
450,0.0180184,0.0,8.743030e-02
475,0.0180184,0.0,8.743710e-02
500,0.0180184,0.0,8.745650e-02
525,0.0180184,0.0,8.750590e-02
550,0.0180184,0.0,8.762120e-02
575,0.0180184,0.0,8.786920e-02
600,0.0180184,0.0,8.836620e-02
625,0.0180184,0.0,8.930090e-02
650,0.0180184,0.0,9.095780e-02
675,0.0180184,0.0,9.373280e-02
700,0.0180184,0.0,9.811920e-02
725,0.0180184,0.0,1.046290e-01
750,0.0180184,0.0,1.135980e-01
775,0.0180184,0.0,1.248480e-01
800,0.0180184,0.0,1.373380e-01
825,0.0180184,0.0,1.492480e-01
850,0.0180184,0.0,1.588380e-01
875,0.0180184,0.0,1.654400e-01
900,0.0180184,0.0,1.694890e-01
925,0.0180184,0.0,1.718140e-01
950,0.0180184,0.0,1.731140e-01
975,0.0180184,0.0,1.738400e-01
1000,0.0180184,0.0,1.742500e-01
1025,0.0180184,0.0,1.744860e-01
1050,0.0180184,0.0,1.746250e-01
1075,0.0180184,0.0,1.747090e-01
1100,0.0180184,0.0,1.747600e-01
1125,0.0180184,0.0,1.747920e-01
1150,0.0180184,0.0,1.748120e-01
1175,0.0180184,0.0,1.748260e-01
1200,0.0180184,0.0,1.748340e-01
1225,0.0180184,0.0,1.748400e-01
1250,0.0180184,0.0,1.748440e-01
1275,0.0180184,0.0,1.748470e-01
1300,0.0180184,0.0,1.748490e-01
1325,0.0180184,0.0,1.748510e-01
1350,0.0180184,0.0,1.748520e-01
1375,0.0180184,0.0,1.748520e-01
1400,0.0180184,0.0,1.748530e-01
1425,0.0180184,0.0,1.748530e-01
1450,0.0180184,0.0,1.748540e-01
1475,0.0180184,0.0,1.748540e-01
1500,0.0180184,0.0,1.748540e-01
1525,0.0180184,0.0,1.748540e-01
1550,0.0180184,0.0,1.748540e-01
1575,0.0180184,0.0,1.748540e-01
1600,0.0180184,0.0,1.748550e-01
1625,0.0180184,0.0,1.748550e-01
1650,0.0180184,0.0,1.748550e-01
1675,0.0180184,0.0,1.748550e-01
1700,0.0180184,0.0,1.748550e-01
1725,0.0180184,0.0,1.748550e-01
1750,0.0180184,0.0,1.748550e-01
1775,0.0180184,0.0,1.748550e-01
1800,0.0180184,0.0,1.748550e-01
1825,0.0180184,0.0,1.748550e-01
1850,0.0180184,0.0,1.748550e-01
1875,0.0180184,0.0,1.748550e-01
1900,0.0180184,0.0,1.748550e-01
1925,0.0180184,0.0,1.748550e-01
1950,0.0180184,0.0,1.748560e-01
1975,0.0180184,0.0,1.748560e-01
2000,0.0180184,0.0,1.748570e-01
2025,0.0180184,0.0,1.748570e-01
2050,0.0180184,0.0,1.748580e-01
2075,0.0180184,0.0,1.748600e-01
2100,0.0180184,0.0,1.748610e-01
2125,0.0180184,0.0,1.748640e-01
2150,0.0180184,0.0,1.748670e-01
2175,0.0180184,0.0,1.748700e-01
2200,0.0180184,0.0,1.748750e-01
2225,0.0180184,0.0,1.748820e-01
2250,0.0180184,0.0,1.748900e-01
2275,0.0180184,0.0,1.749000e-01
2300,0.0180184,0.0,1.749130e-01
2325,0.0180184,0.0,1.749290e-01
2350,0.0180184,0.0,1.749500e-01
2375,0.0180184,0.0,1.749760e-01
2400,0.0180184,0.0,1.750080e-01
2425,0.0180184,0.0,1.750490e-01
2450,0.0180184,0.0,1.751000e-01
2475,0.0180184,0.0,1.751650e-01
2500,0.0180184,0.0,1.752450e-01
2525,0.0180184,0.0,1.753450e-01
2550,0.0180184,0.0,1.754710e-01
2575,0.0180184,0.0,1.756290e-01
2600,0.0180184,0.0,1.758270e-01
2625,0.0180184,0.0,1.760760e-01
2650,0.0180184,0.0,1.763900e-01
2675,0.0180184,0.0,1.767860e-01
2700,0.0180184,0.0,1.772860e-01
2725,0.0180184,0.0,1.779190e-01
2750,0.0180184,0.0,1.787220e-01
2775,0.0180184,0.0,1.797400e-01
2800,0.0180184,0.0,1.810330e-01
2825,0.0180184,0.0,1.826750e-01
2850,0.0180184,0.0,1.847620e-01
2875,0.0180184,0.0,1.874160e-01
2900,0.0180184,0.0,1.907900e-01
2925,0.0180184,0.0,1.950810e-01
2950,0.0180184,0.0,2.005400e-01
2975,0.0180184,0.0,2.074850e-01
3000,0.0180184,0.0,2.163260e-01
3025,0.0180184,0.0,2.275920e-01
3050,0.0180184,0.0,2.419710e-01
3075,0.0180184,0.0,2.603660e-01
3100,0.0180184,0.0,2.839840e-01
3125,0.0180184,0.0,3.144570e-01
3150,0.0180184,0.0,3.540530e-01
3175,0.0180184,0.0,4.059980e-01
3200,0.0180184,0.0,4.750510e-01
3225,0.0180184,0.0,5.685270e-01
3250,0.0180184,0.0,6.982890e-01
3275,0.0180184,0.0,8.849510e-01
3300,0.0180184,0.0,1.167790e+00
3325,0.0180184,0.0,1.632010e+00
3350,0.0180184,0.0,2.503150e+00
3375,0.0180184,0.0,4.632090e+00
3400,0.0180184,0.0,1.618160e+01
3425,0.0180184,0.0,2.000000e+02
3450,0.0180184,0.0,2.000000e+02
3475,0.0180184,0.0,2.000000e+02
3500,0.0180184,0.0,2.000000e+02
3525,0.0180184,0.0,2.000000e+02
3550,0.0180184,0.0,2.000000e+02
3575,0.0180184,0.0,2.000000e+02
3600,0.0180184,0.0,2.000000e+02
3625,0.0180184,0.0,2.000000e+02
3650,0.0180184,0.0,2.000000e+02
3675,0.0180184,0.0,2.000000e+02
3700,0.0180184,0.0,2.000000e+02
3725,0.0180184,0.0,2.000000e+02
3750,0.0180184,0.0,2.000000e+02
3775,0.0180184,0.0,2.000000e+02
3800,0.0180184,0.0,2.000000e+02
3825,0.0180184,0.0,2.000000e+02
3850,0.0180184,0.0,2.000000e+02
3875,0.0180184,0.0,2.000000e+02
3900,0.0180184,0.0,2.000000e+02
3925,0.0180184,0.0,2.000000e+02
3950,0.0180184,0.0,2.000000e+02
3975,0.0180184,0.0,2.000000e+02
4000,0.0180184,0.0,2.000000e+02
4025,0.0180184,0.0,2.000000e+02
4050,0.0180184,0.0,2.000000e+02
4075,0.0180184,0.0,2.000000e+02
4100,0.0180184,0.0,2.000000e+02
4125,0.0180184,0.0,2.000000e+02
4150,0.0180184,0.0,2.000000e+02
4175,0.0180184,0.0,2.000000e+02
4200,0.0180184,0.0,2.000000e+02
4225,0.0180184,0.0,2.000000e+02
4250,0.0180184,0.0,2.000000e+02
4275,0.0180184,0.0,2.000000e+02
4300,0.0180184,0.0,2.000000e+02
4325,0.0180184,0.0,2.000000e+02
4350,0.0180184,0.0,2.000000e+02
4375,0.0180184,0.0,2.000000e+02
4400,0.0180184,0.0,2.000000e+02
4425,0.0180184,0.0,2.000000e+02
4450,0.0180184,0.0,2.000000e+02
4475,0.0180184,0.0,2.000000e+02
4500,0.0180184,0.0,2.000000e+02
4525,0.0180184,0.0,2.000000e+02
4550,0.0180184,0.0,2.000000e+02
4575,0.0180184,0.0,2.000000e+02
4600,0.0180184,0.0,2.000000e+02
4625,0.0180184,0.0,2.000000e+02
4650,0.0180184,0.0,2.000000e+02
4675,0.0180184,0.0,2.000000e+02
4700,0.0180184,0.0,2.000000e+02
4725,0.0180184,0.0,2.000000e+02
4750,0.0180184,0.0,2.000000e+02
4775,0.0180184,0.0,2.000000e+02
4800,0.0180184,0.0,2.000000e+02
4825,0.0180184,0.0,2.000000e+02
4850,0.0180184,0.0,2.000000e+02
4875,0.0180184,0.0,2.000000e+02
4900,0.0180184,0.0,2.000000e+02
4925,0.0180184,0.0,2.000000e+02
4950,0.0180184,0.0,2.000000e+02
4975,0.0180184,0.0,2.000000e+02
5000,0.0180184,0.0,2.000000e+02
300,0.0320418,0.0,8.742740e-02
325,0.0320418,0.0,8.742740e-02
350,0.0320418,0.0,8.742740e-02
375,0.0320418,0.0,8.742740e-02
400,0.0320418,0.0,8.742750e-02
425,0.0320418,0.0,8.742800e-02
450,0.0320418,0.0,8.742960e-02
475,0.0320418,0.0,8.743470e-02
500,0.0320418,0.0,8.744920e-02
525,0.0320418,0.0,8.748630e-02
550,0.0320418,0.0,8.757280e-02
575,0.0320418,0.0,8.775880e-02
600,0.0320418,0.0,8.813210e-02
625,0.0320418,0.0,8.883530e-02
650,0.0320418,0.0,9.008580e-02
675,0.0320418,0.0,9.219170e-02
700,0.0320418,0.0,9.555350e-02
725,0.0320418,0.0,1.006280e-01
750,0.0320418,0.0,1.078230e-01
775,0.0320418,0.0,1.172840e-01
800,0.0320418,0.0,1.285960e-01
825,0.0320418,0.0,1.405760e-01
850,0.0320418,0.0,1.515440e-01
875,0.0320418,0.0,1.601490e-01
900,0.0320418,0.0,1.660380e-01
925,0.0320418,0.0,1.696940e-01
950,0.0320418,0.0,1.718430e-01
975,0.0320418,0.0,1.730790e-01
1000,0.0320418,0.0,1.737900e-01
1025,0.0320418,0.0,1.742030e-01
1050,0.0320418,0.0,1.744480e-01
1075,0.0320418,0.0,1.745950e-01
1100,0.0320418,0.0,1.746860e-01
1125,0.0320418,0.0,1.747430e-01
1150,0.0320418,0.0,1.747790e-01
1175,0.0320418,0.0,1.748030e-01
1200,0.0320418,0.0,1.748190e-01
1225,0.0320418,0.0,1.748290e-01
1250,0.0320418,0.0,1.748360e-01
1275,0.0320418,0.0,1.748410e-01
1300,0.0320418,0.0,1.748450e-01
1325,0.0320418,0.0,1.748470e-01
1350,0.0320418,0.0,1.748490e-01
1375,0.0320418,0.0,1.748510e-01
1400,0.0320418,0.0,1.748520e-01
1425,0.0320418,0.0,1.748520e-01
1450,0.0320418,0.0,1.748530e-01
1475,0.0320418,0.0,1.748530e-01
1500,0.0320418,0.0,1.748540e-01
1525,0.0320418,0.0,1.748540e-01
1550,0.0320418,0.0,1.748540e-01
1575,0.0320418,0.0,1.748540e-01
1600,0.0320418,0.0,1.748540e-01
1625,0.0320418,0.0,1.748540e-01
1650,0.0320418,0.0,1.748540e-01
1675,0.0320418,0.0,1.748550e-01
1700,0.0320418,0.0,1.748550e-01
1725,0.0320418,0.0,1.748550e-01
1750,0.0320418,0.0,1.748550e-01
1775,0.0320418,0.0,1.748550e-01
1800,0.0320418,0.0,1.748550e-01
1825,0.0320418,0.0,1.748550e-01
1850,0.0320418,0.0,1.748550e-01
1875,0.0320418,0.0,1.748550e-01
1900,0.0320418,0.0,1.748550e-01
1925,0.0320418,0.0,1.748550e-01
1950,0.0320418,0.0,1.748550e-01
1975,0.0320418,0.0,1.748560e-01
2000,0.0320418,0.0,1.748560e-01
2025,0.0320418,0.0,1.748570e-01
2050,0.0320418,0.0,1.748570e-01
2075,0.0320418,0.0,1.748580e-01
2100,0.0320418,0.0,1.748600e-01
2125,0.0320418,0.0,1.748610e-01
2150,0.0320418,0.0,1.748640e-01
2175,0.0320418,0.0,1.748660e-01
2200,0.0320418,0.0,1.748700e-01
2225,0.0320418,0.0,1.748750e-01
2250,0.0320418,0.0,1.748810e-01
2275,0.0320418,0.0,1.748880e-01
2300,0.0320418,0.0,1.748980e-01
2325,0.0320418,0.0,1.749100e-01
2350,0.0320418,0.0,1.749250e-01
2375,0.0320418,0.0,1.749440e-01
2400,0.0320418,0.0,1.749680e-01
2425,0.0320418,0.0,1.749980e-01
2450,0.0320418,0.0,1.750350e-01
2475,0.0320418,0.0,1.750810e-01
2500,0.0320418,0.0,1.751380e-01
2525,0.0320418,0.0,1.752090e-01
2550,0.0320418,0.0,1.752970e-01
2575,0.0320418,0.0,1.754060e-01
2600,0.0320418,0.0,1.755430e-01
2625,0.0320418,0.0,1.757120e-01
2650,0.0320418,0.0,1.759230e-01
2675,0.0320418,0.0,1.761870e-01
2700,0.0320418,0.0,1.765170e-01
2725,0.0320418,0.0,1.769290e-01
2750,0.0320418,0.0,1.774460e-01
2775,0.0320418,0.0,1.780950e-01
2800,0.0320418,0.0,1.789090e-01
2825,0.0320418,0.0,1.799340e-01
2850,0.0320418,0.0,1.812220e-01
2875,0.0320418,0.0,1.828450e-01
2900,0.0320418,0.0,1.848880e-01
2925,0.0320418,0.0,1.874620e-01
2950,0.0320418,0.0,1.907040e-01
2975,0.0320418,0.0,1.947890e-01
3000,0.0320418,0.0,1.999350e-01
3025,0.0320418,0.0,2.064210e-01
3050,0.0320418,0.0,2.145990e-01
3075,0.0320418,0.0,2.249170e-01
3100,0.0320418,0.0,2.379530e-01
3125,0.0320418,0.0,2.544540e-01
3150,0.0320418,0.0,2.754000e-01
3175,0.0320418,0.0,3.020970e-01
3200,0.0320418,0.0,3.363160e-01
3225,0.0320418,0.0,3.805170e-01
3250,0.0320418,0.0,4.382090e-01
3275,0.0320418,0.0,5.145870e-01
3300,0.0320418,0.0,6.176750e-01
3325,0.0320418,0.0,7.605650e-01
3350,0.0320418,0.0,9.661870e-01
3375,0.0320418,0.0,1.278700e+00
3400,0.0320418,0.0,1.795370e+00
3425,0.0320418,0.0,2.780070e+00
3450,0.0320418,0.0,5.277910e+00
3475,0.0320418,0.0,2.143370e+01
3500,0.0320418,0.0,2.000000e+02
3525,0.0320418,0.0,2.000000e+02
3550,0.0320418,0.0,2.000000e+02
3575,0.0320418,0.0,2.000000e+02
3600,0.0320418,0.0,2.000000e+02
3625,0.0320418,0.0,2.000000e+02
3650,0.0320418,0.0,2.000000e+02
3675,0.0320418,0.0,2.000000e+02
3700,0.0320418,0.0,2.000000e+02
3725,0.0320418,0.0,2.000000e+02
3750,0.0320418,0.0,2.000000e+02
3775,0.0320418,0.0,2.000000e+02
3800,0.0320418,0.0,2.000000e+02
3825,0.0320418,0.0,2.000000e+02
3850,0.0320418,0.0,2.000000e+02
3875,0.0320418,0.0,2.000000e+02
3900,0.0320418,0.0,2.000000e+02
3925,0.0320418,0.0,2.000000e+02
3950,0.0320418,0.0,2.000000e+02
3975,0.0320418,0.0,2.000000e+02
4000,0.0320418,0.0,2.000000e+02
4025,0.0320418,0.0,2.000000e+02
4050,0.0320418,0.0,2.000000e+02
4075,0.0320418,0.0,2.000000e+02
4100,0.0320418,0.0,2.000000e+02
4125,0.0320418,0.0,2.000000e+02
4150,0.0320418,0.0,2.000000e+02
4175,0.0320418,0.0,2.000000e+02
4200,0.0320418,0.0,2.000000e+02
4225,0.0320418,0.0,2.000000e+02
4250,0.0320418,0.0,2.000000e+02
4275,0.0320418,0.0,2.000000e+02
4300,0.0320418,0.0,2.000000e+02
4325,0.0320418,0.0,2.000000e+02
4350,0.0320418,0.0,2.000000e+02
4375,0.0320418,0.0,2.000000e+02
4400,0.0320418,0.0,2.000000e+02
4425,0.0320418,0.0,2.000000e+02
4450,0.0320418,0.0,2.000000e+02
4475,0.0320418,0.0,2.000000e+02
4500,0.0320418,0.0,2.000000e+02
4525,0.0320418,0.0,2.000000e+02
4550,0.0320418,0.0,2.000000e+02
4575,0.0320418,0.0,2.000000e+02
4600,0.0320418,0.0,2.000000e+02
4625,0.0320418,0.0,2.000000e+02
4650,0.0320418,0.0,2.000000e+02
4675,0.0320418,0.0,2.000000e+02
4700,0.0320418,0.0,2.000000e+02
4725,0.0320418,0.0,2.000000e+02
4750,0.0320418,0.0,2.000000e+02
4775,0.0320418,0.0,2.000000e+02
4800,0.0320418,0.0,2.000000e+02
4825,0.0320418,0.0,2.000000e+02
4850,0.0320418,0.0,2.000000e+02
4875,0.0320418,0.0,2.000000e+02
4900,0.0320418,0.0,2.000000e+02
4925,0.0320418,0.0,2.000000e+02
4950,0.0320418,0.0,2.000000e+02
4975,0.0320418,0.0,2.000000e+02
5000,0.0320418,0.0,2.000000e+02
300,0.0569792,0.0,8.742740e-02
325,0.0569792,0.0,8.742740e-02
350,0.0569792,0.0,8.742740e-02
375,0.0569792,0.0,8.742740e-02
400,0.0569792,0.0,8.742750e-02
425,0.0569792,0.0,8.742780e-02
450,0.0569792,0.0,8.742900e-02
475,0.0569792,0.0,8.743290e-02
500,0.0569792,0.0,8.744380e-02
525,0.0569792,0.0,8.747160e-02
550,0.0569792,0.0,8.753640e-02
575,0.0569792,0.0,8.767600e-02
600,0.0569792,0.0,8.795630e-02
625,0.0569792,0.0,8.848490e-02
650,0.0569792,0.0,8.942710e-02
675,0.0569792,0.0,9.102040e-02
700,0.0569792,0.0,9.358210e-02
